"id","pfd_period_no","wk","prd_name","prd_series","qty_fc","update_datetime"
120520817,"202341",WK2401,RGP-096L-0D,RGP,224960,2023-10-17 10:49:25.356
120517591,"202341",WK2402,RGP-096L-0D,RGP,292448,2023-10-17 10:49:25.356
120524179,"202341",WK2403,RGP-096L-0D,RGP,196840,2023-10-17 10:49:25.356
120517592,"202341",WK2404,RGP-096L-0D,RGP,168720,2023-10-17 10:49:25.356
120524180,"202341",WK2405,RGP-096L-0D,RGP,84360,2023-10-17 10:49:25.356
120530663,"202341",WK2406,RGP-096L-0D,RGP,0,2023-10-17 10:49:25.356
120524181,"202341",WK2407,RGP-096L-0D,RGP,179968,2023-10-17 10:49:25.356
120514384,"202341",WK2408,RGP-096L-0D,RGP,163096,2023-10-17 10:49:25.356
150162006,"202342",WK2342,RGP-096L-0D,RGP,500000,2023-10-23 08:27:03.417
150162007,"202342",WK2343,RGP-096L-0D,RGP,901197,2023-10-23 08:27:03.417
150158659,"202342",WK2344,RGP-096L-0D,RGP,337440,2023-10-23 08:27:03.417
150145606,"202342",WK2345,RGP-096L-0D,RGP,337440,2023-10-23 08:27:03.417
150165179,"202342",WK2346,RGP-096L-0D,RGP,337440,2023-10-23 08:27:03.417
150148759,"202342",WK2347,RGP-096L-0D,RGP,337440,2023-10-23 08:27:03.417
150162008,"202342",WK2348,RGP-096L-0D,RGP,337440,2023-10-23 08:27:03.417
150142418,"202342",WK2349,RGP-096L-0D,RGP,140600,2023-10-23 08:27:03.417
150165180,"202342",WK2350,RGP-096L-0D,RGP,56240,2023-10-23 08:27:03.417
150145607,"202342",WK2351,RGP-096L-0D,RGP,224960,2023-10-23 08:27:03.417
150162009,"202342",WK2352,RGP-096L-0D,RGP,224960,2023-10-23 08:27:03.417
150148760,"202342",WK2401,RGP-096L-0D,RGP,292448,2023-10-23 08:27:03.417
150158660,"202342",WK2402,RGP-096L-0D,RGP,196840,2023-10-23 08:27:03.417
150142419,"202342",WK2403,RGP-096L-0D,RGP,168720,2023-10-23 08:27:03.417
150148761,"202342",WK2404,RGP-096L-0D,RGP,84360,2023-10-23 08:27:03.417
150142420,"202342",WK2405,RGP-096L-0D,RGP,0,2023-10-23 08:27:03.417
150162010,"202342",WK2406,RGP-096L-0D,RGP,179968,2023-10-23 08:27:03.417
150162011,"202342",WK2407,RGP-096L-0D,RGP,163096,2023-10-23 08:27:03.417
150142421,"202342",WK2408,RGP-096L-0D,RGP,64676,2023-10-23 08:27:03.417
150152008,"202342",WK2409,RGP-096L-0D,RGP,0,2023-10-23 08:27:03.417
194910586,"202343",WK2343,RGP-096L-0D,RGP,400000,2023-10-30 11:48:17.443
194900884,"202343",WK2344,RGP-096L-0D,RGP,36423,2023-10-30 11:48:17.443
194894384,"202343",WK2345,RGP-096L-0D,RGP,309320,2023-10-30 11:48:17.443
194904100,"202343",WK2346,RGP-096L-0D,RGP,269952,2023-10-30 11:48:17.443
194913862,"202343",WK2347,RGP-096L-0D,RGP,337440,2023-10-30 11:48:17.443
194913863,"202343",WK2348,RGP-096L-0D,RGP,372096,2023-10-30 11:48:17.443
194904101,"202343",WK2349,RGP-096L-0D,RGP,272688,2023-10-30 11:48:17.443
194904102,"202343",WK2350,RGP-096L-0D,RGP,216448,2023-10-30 11:48:17.443
194897580,"202343",WK2351,RGP-096L-0D,RGP,266152,2023-10-30 11:48:17.443
194897581,"202343",WK2352,RGP-096L-0D,RGP,396416,2023-10-30 11:48:17.443
194917141,"202343",WK2401,RGP-096L-0D,RGP,340176,2023-10-30 11:48:17.443
194894385,"202343",WK2402,RGP-096L-0D,RGP,373920,2023-10-30 11:48:17.443
194904103,"202343",WK2403,RGP-096L-0D,RGP,317680,2023-10-30 11:48:17.443
194917142,"202343",WK2404,RGP-096L-0D,RGP,113848,2023-10-30 11:48:17.443
194900885,"202343",WK2405,RGP-096L-0D,RGP,43320,2023-10-30 11:48:17.443
194904104,"202343",WK2406,RGP-096L-0D,RGP,328928,2023-10-30 11:48:17.443
194894386,"202343",WK2407,RGP-096L-0D,RGP,185592,2023-10-30 11:48:17.443
194910587,"202343",WK2408,RGP-096L-0D,RGP,61864,2023-10-30 11:48:17.443
194913864,"202343",WK2409,RGP-096L-0D,RGP,0,2023-10-30 11:48:17.443
194897582,"202343",WK2410,RGP-096L-0D,RGP,0,2023-10-30 11:48:17.443
247295957,"202344",WK2344,RGP-096L-0D,RGP,400000,2023-11-06 08:57:34.055
247302462,"202344",WK2345,RGP-096L-0D,RGP,400000,2023-11-06 08:57:34.055
247299203,"202344",WK2347,RGP-096L-0D,RGP,24200,2023-11-06 08:57:34.055
247305708,"202344",WK2348,RGP-096L-0D,RGP,80718,2023-11-06 08:57:34.055
247282866,"202344",WK2349,RGP-096L-0D,RGP,72688,2023-11-06 08:57:34.055
247305709,"202344",WK2350,RGP-096L-0D,RGP,166448,2023-11-06 08:57:34.055
247305710,"202344",WK2351,RGP-096L-0D,RGP,266152,2023-11-06 08:57:34.055
247295958,"202344",WK2352,RGP-096L-0D,RGP,396416,2023-11-06 08:57:34.055
247282867,"202344",WK2401,RGP-096L-0D,RGP,340176,2023-11-06 08:57:34.055
247292661,"202344",WK2402,RGP-096L-0D,RGP,373920,2023-11-06 08:57:34.055
247305711,"202344",WK2403,RGP-096L-0D,RGP,317680,2023-11-06 08:57:34.055
247299204,"202344",WK2404,RGP-096L-0D,RGP,113848,2023-11-06 08:57:34.055
247299205,"202344",WK2405,RGP-096L-0D,RGP,43320,2023-11-06 08:57:34.055
247295959,"202344",WK2406,RGP-096L-0D,RGP,328928,2023-11-06 08:57:34.055
247286070,"202344",WK2407,RGP-096L-0D,RGP,185592,2023-11-06 08:57:34.055
247305712,"202344",WK2408,RGP-096L-0D,RGP,61864,2023-11-06 08:57:34.055
247289355,"202344",WK2409,RGP-096L-0D,RGP,0,2023-11-06 08:57:34.055
247302463,"202344",WK2410,RGP-096L-0D,RGP,0,2023-11-06 08:57:34.055
247302464,"202344",WK2411,RGP-096L-0D,RGP,0,2023-11-06 08:57:34.055
297833792,"202345",WK2345,RGP-096L-0D,RGP,600000,2023-11-13 10:21:15.927
297833793,"202345",WK2346,RGP-096L-0D,RGP,200000,2023-11-13 10:21:15.927
297837056,"202345",WK2347,RGP-096L-0D,RGP,24200,2023-11-13 10:21:15.927
297837057,"202345",WK2348,RGP-096L-0D,RGP,116608,2023-11-13 10:21:15.927
297820538,"202345",WK2349,RGP-096L-0D,RGP,72688,2023-11-13 10:21:15.927
297820539,"202345",WK2350,RGP-096L-0D,RGP,142880,2023-11-13 10:21:15.927
297823871,"202345",WK2351,RGP-096L-0D,RGP,128472,2023-11-13 10:21:15.927
297827170,"202345",WK2352,RGP-096L-0D,RGP,396416,2023-11-13 10:21:15.927
297840359,"202345",WK2401,RGP-096L-0D,RGP,277856,2023-11-13 10:21:15.927
297833794,"202345",WK2402,RGP-096L-0D,RGP,373920,2023-11-13 10:21:15.927
297817264,"202345",WK2403,RGP-096L-0D,RGP,267064,2023-11-13 10:21:15.927
297817265,"202345",WK2404,RGP-096L-0D,RGP,96976,2023-11-13 10:21:15.927
297820540,"202345",WK2405,RGP-096L-0D,RGP,43320,2023-11-13 10:21:15.927
297820541,"202345",WK2406,RGP-096L-0D,RGP,334552,2023-11-13 10:21:15.927
297823872,"202345",WK2407,RGP-096L-0D,RGP,109668,2023-11-13 10:21:15.927
297830513,"202345",WK2409,RGP-096L-0D,RGP,0,2023-11-13 10:21:15.927
297837058,"202345",WK2410,RGP-096L-0D,RGP,0,2023-11-13 10:21:15.927
297840360,"202345",WK2411,RGP-096L-0D,RGP,0,2023-11-13 10:21:15.927
297840361,"202345",WK2412,RGP-096L-0D,RGP,0,2023-11-13 10:21:15.927
347517632,"202346",WK2346,RGP-096L-0D,RGP,400000,2023-11-19 14:21:16.256
347533873,"202346",WK2347,RGP-096L-0D,RGP,300000,2023-11-19 14:21:16.256
347517633,"202346",WK2348,RGP-096L-0D,RGP,400000,2023-11-19 14:21:16.256
347520863,"202346",WK2349,RGP-096L-0D,RGP,224200,2023-11-19 14:21:16.256
347517634,"202346",WK2350,RGP-096L-0D,RGP,142880,2023-11-19 14:21:16.256
347530624,"202346",WK2351,RGP-096L-0D,RGP,148472,2023-11-19 14:21:16.256
347511262,"202346",WK2352,RGP-096L-0D,RGP,352216,2023-11-19 14:21:16.256
347533874,"202346",WK2401,RGP-096L-0D,RGP,302056,2023-11-19 14:21:16.256
347520864,"202346",WK2402,RGP-096L-0D,RGP,273920,2023-11-19 14:21:16.256
347524171,"202346",WK2403,RGP-096L-0D,RGP,139664,2023-11-19 14:21:16.256
347533875,"202346",WK2404,RGP-096L-0D,RGP,88976,2023-11-19 14:21:16.256
347533876,"202346",WK2405,RGP-096L-0D,RGP,35220,2023-11-19 14:21:16.256
347533877,"202346",WK2406,RGP-096L-0D,RGP,350652,2023-11-19 14:21:16.256
347514432,"202346",WK2407,RGP-096L-0D,RGP,85570,2023-11-19 14:21:16.256
347527377,"202346",WK2409,RGP-096L-0D,RGP,0,2023-11-19 14:21:16.256
347527378,"202346",WK2410,RGP-096L-0D,RGP,0,2023-11-19 14:21:16.256
347533878,"202346",WK2411,RGP-096L-0D,RGP,0,2023-11-19 14:21:16.256
347520865,"202346",WK2412,RGP-096L-0D,RGP,0,2023-11-19 14:21:16.256
389540600,"202347",WK2347,RGP-096L-0D,RGP,300000,2023-11-27 13:36:58.432
389547035,"202347",WK2348,RGP-096L-0D,RGP,400000,2023-11-27 13:36:58.432
389540601,"202347",WK2349,RGP-096L-0D,RGP,224200,2023-11-27 13:36:58.432
389524319,"202347",WK2350,RGP-096L-0D,RGP,142880,2023-11-27 13:36:58.432
389537349,"202347",WK2351,RGP-096L-0D,RGP,148472,2023-11-27 13:36:58.432
389530806,"202347",WK2352,RGP-096L-0D,RGP,352216,2023-11-27 13:36:58.432
389527592,"202347",WK2401,RGP-096L-0D,RGP,302056,2023-11-27 13:36:58.432
389530807,"202347",WK2402,RGP-096L-0D,RGP,273920,2023-11-27 13:36:58.432
389530808,"202347",WK2403,RGP-096L-0D,RGP,139664,2023-11-27 13:36:58.432
389527593,"202347",WK2404,RGP-096L-0D,RGP,88976,2023-11-27 13:36:58.432
389524320,"202347",WK2405,RGP-096L-0D,RGP,35220,2023-11-27 13:36:58.432
389534074,"202347",WK2406,RGP-096L-0D,RGP,350652,2023-11-27 13:36:58.432
389537355,"202347",WK2407,RGP-096L-0D,RGP,85570,2023-11-27 13:36:58.432
418669730,"202348",WK2348,RGP-096L-0D,RGP,360000,2023-12-06 12:06:35.156
418666591,"202348",WK2349,RGP-096L-0D,RGP,200000,2023-12-06 12:06:35.156
418682644,"202348",WK2350,RGP-096L-0D,RGP,100000,2023-12-06 12:06:35.156
418663305,"202348",WK2351,RGP-096L-0D,RGP,128000,2023-12-06 12:06:35.156
418669731,"202348",WK2352,RGP-096L-0D,RGP,328000,2023-12-06 12:06:35.156
418679403,"202348",WK2401,RGP-096L-0D,RGP,259920,2023-12-06 12:06:35.156
418669732,"202348",WK2402,RGP-096L-0D,RGP,178200,2023-12-06 12:06:35.156
418666592,"202348",WK2403,RGP-096L-0D,RGP,127471,2023-12-06 12:06:35.156
418669733,"202348",WK2404,RGP-096L-0D,RGP,9400,2023-12-06 12:06:35.156
418679404,"202348",WK2406,RGP-096L-0D,RGP,208088,2023-12-06 12:06:35.156
418666593,"202348",WK2407,RGP-096L-0D,RGP,104044,2023-12-06 12:06:35.156
418669734,"202348",WK2408,RGP-096L-0D,RGP,44992,2023-12-06 12:06:35.156
418676163,"202348",WK2410,RGP-096L-0D,RGP,0,2023-12-06 12:06:35.156
418672934,"202348",WK2413,RGP-096L-0D,RGP,258304,2023-12-06 12:06:35.156
418669735,"202348",WK2414,RGP-096L-0D,RGP,200902,2023-12-06 12:06:35.156
418663306,"202348",WK2415,RGP-096L-0D,RGP,172204,2023-12-06 12:06:35.156
480723630,"202349",WK2350,RGP-096L-0D,RGP,510000,2023-12-11 12:10:59.277
480733396,"202349",WK2351,RGP-096L-0D,RGP,128000,2023-12-11 12:10:59.277
480723631,"202349",WK2352,RGP-096L-0D,RGP,328000,2023-12-11 12:10:59.277
480713863,"202349",WK2401,RGP-096L-0D,RGP,259920,2023-12-11 12:10:59.277
480736706,"202349",WK2402,RGP-096L-0D,RGP,178200,2023-12-11 12:10:59.277
480726870,"202349",WK2403,RGP-096L-0D,RGP,127471,2023-12-11 12:10:59.277
480713864,"202349",WK2404,RGP-096L-0D,RGP,9400,2023-12-11 12:10:59.277
480720312,"202349",WK2406,RGP-096L-0D,RGP,208088,2023-12-11 12:10:59.277
480723632,"202349",WK2407,RGP-096L-0D,RGP,104044,2023-12-11 12:10:59.277
480736707,"202349",WK2408,RGP-096L-0D,RGP,44992,2023-12-11 12:10:59.277
480730134,"202349",WK2410,RGP-096L-0D,RGP,0,2023-12-11 12:10:59.277
480713865,"202349",WK2413,RGP-096L-0D,RGP,258304,2023-12-11 12:10:59.277
480726871,"202349",WK2414,RGP-096L-0D,RGP,200902,2023-12-11 12:10:59.277
480713866,"202349",WK2415,RGP-096L-0D,RGP,172204,2023-12-11 12:10:59.277
480723633,"202349",WK2416,RGP-096L-0D,RGP,172202,2023-12-11 12:10:59.277
517201868,"202350",WK2350,RGP-096L-0D,RGP,510000,2023-12-11 15:41:21.104
517218170,"202350",WK2351,RGP-096L-0D,RGP,510000,2023-12-18 14:55:29.976
517218171,"202350",WK2352,RGP-096L-0D,RGP,128000,2023-12-18 14:55:29.976
517201869,"202350",WK2401,RGP-096L-0D,RGP,328000,2023-12-18 14:55:29.976
517208363,"202350",WK2402,RGP-096L-0D,RGP,259920,2023-12-18 14:55:29.976
517221448,"202350",WK2403,RGP-096L-0D,RGP,178200,2023-12-18 14:55:29.976
517221449,"202350",WK2404,RGP-096L-0D,RGP,127471,2023-12-18 14:55:29.976
518194560,"202350",WK2405,RGP-096L-0D,RGP,9400,2023-12-18 14:55:29.976
517208364,"202350",WK2406,RGP-096L-0D,RGP,208088,2023-12-11 15:41:21.104
517201870,"202350",WK2407,RGP-096L-0D,RGP,208088,2023-12-18 14:55:29.976
517214945,"202350",WK2408,RGP-096L-0D,RGP,104044,2023-12-18 14:55:29.976
518194561,"202350",WK2409,RGP-096L-0D,RGP,44992,2023-12-18 14:55:29.976
517214946,"202350",WK2410,RGP-096L-0D,RGP,0,2023-12-11 15:41:21.104
518201107,"202350",WK2411,RGP-096L-0D,RGP,0,2023-12-18 14:55:29.976
517214947,"202350",WK2413,RGP-096L-0D,RGP,258304,2023-12-11 15:41:21.104
517221450,"202350",WK2414,RGP-096L-0D,RGP,258304,2023-12-18 14:55:29.976
517221451,"202350",WK2415,RGP-096L-0D,RGP,200902,2023-12-18 14:55:29.976
517208365,"202350",WK2416,RGP-096L-0D,RGP,172204,2023-12-18 14:55:29.976
518191305,"202350",WK2417,RGP-096L-0D,RGP,172202,2023-12-18 14:55:29.976
570352498,"202351",WK2351,RGP-096L-0D,RGP,390640,2023-12-25 12:20:12.418
570346004,"202351",WK2352,RGP-096L-0D,RGP,200000,2023-12-25 12:20:12.418
570365576,"202351",WK2401,RGP-096L-0D,RGP,150000,2023-12-25 12:20:12.418
570349258,"202351",WK2402,RGP-096L-0D,RGP,150000,2023-12-25 12:20:12.418
570346005,"202351",WK2403,RGP-096L-0D,RGP,170025,2023-12-25 12:20:12.418
570362400,"202351",WK2404,RGP-096L-0D,RGP,51832,2023-12-25 12:20:12.418
570346006,"202351",WK2405,RGP-096L-0D,RGP,13680,2023-12-25 12:20:12.418
570349259,"202351",WK2406,RGP-096L-0D,RGP,266912,2023-12-25 12:20:12.418
570355796,"202351",WK2408,RGP-096L-0D,RGP,250040,2023-12-25 12:20:12.418
570342795,"202351",WK2409,RGP-096L-0D,RGP,222000,2023-12-25 12:20:12.418
570342796,"202351",WK2411,RGP-096L-0D,RGP,278160,2023-12-25 12:20:12.418
570342797,"202351",WK2412,RGP-096L-0D,RGP,221920,2023-12-25 12:20:12.418
570346007,"202351",WK2413,RGP-096L-0D,RGP,221920,2023-12-25 12:20:12.418
570362401,"202351",WK2414,RGP-096L-0D,RGP,203680,2023-12-25 12:20:12.418
570362402,"202351",WK2415,RGP-096L-0D,RGP,199424,2023-12-25 12:20:12.418
570342798,"202351",WK2416,RGP-096L-0D,RGP,160056,2023-12-25 12:20:12.418
570346008,"202351",WK2417,RGP-096L-0D,RGP,176928,2023-12-25 12:20:12.418
570349260,"202351",WK2418,RGP-096L-0D,RGP,137560,2023-12-25 12:20:12.418
621160838,"202352",WK2401,RGP-096L-0D,RGP,300000,2024-01-08 11:36:20.360
621177058,"202352",WK2402,RGP-096L-0D,RGP,200000,2024-01-08 11:36:20.360
621170642,"202352",WK2403,RGP-096L-0D,RGP,170025,2024-01-08 11:36:20.360
621167345,"202352",WK2404,RGP-096L-0D,RGP,51832,2024-01-08 11:36:20.360
621173871,"202352",WK2405,RGP-096L-0D,RGP,13680,2024-01-08 11:36:20.360
621170643,"202352",WK2406,RGP-096L-0D,RGP,266912,2024-01-08 11:36:20.360
621177059,"202352",WK2408,RGP-096L-0D,RGP,250040,2024-01-08 11:36:20.360
621157644,"202352",WK2409,RGP-096L-0D,RGP,222000,2024-01-08 11:36:20.360
621173872,"202352",WK2411,RGP-096L-0D,RGP,278160,2024-01-08 11:36:20.360
621170644,"202352",WK2412,RGP-096L-0D,RGP,221920,2024-01-08 11:36:20.360
621180252,"202352",WK2413,RGP-096L-0D,RGP,221920,2024-01-08 11:36:20.360
621173873,"202352",WK2414,RGP-096L-0D,RGP,203680,2024-01-08 11:36:20.360
621173874,"202352",WK2415,RGP-096L-0D,RGP,199424,2024-01-08 11:36:20.360
621157645,"202352",WK2416,RGP-096L-0D,RGP,160056,2024-01-08 11:36:20.360
621173875,"202352",WK2417,RGP-096L-0D,RGP,176928,2024-01-08 11:36:20.360
621180253,"202352",WK2418,RGP-096L-0D,RGP,137560,2024-01-08 11:36:20.360
621157646,"202352",WK2419,RGP-096L-0D,RGP,109440,2024-01-08 11:36:20.360
699761825,"202402",WK2402,RGP-096L-0D,RGP,300000,2024-01-15 14:09:24.667
699774470,"202402",WK2403,RGP-096L-0D,RGP,110025,2024-01-15 14:09:24.667
699758673,"202402",WK2404,RGP-096L-0D,RGP,51832,2024-01-15 14:09:24.667
699768132,"202402",WK2405,RGP-096L-0D,RGP,13680,2024-01-15 14:09:24.667
699771272,"202402",WK2406,RGP-096L-0D,RGP,266912,2024-01-15 14:09:24.667
699777603,"202402",WK2408,RGP-096L-0D,RGP,250040,2024-01-15 14:09:24.667
699765040,"202402",WK2409,RGP-096L-0D,RGP,222000,2024-01-15 14:09:24.667
699768133,"202402",WK2411,RGP-096L-0D,RGP,278160,2024-01-15 14:09:24.667
699768134,"202402",WK2412,RGP-096L-0D,RGP,221920,2024-01-15 14:09:24.667
699771273,"202402",WK2413,RGP-096L-0D,RGP,221920,2024-01-15 14:09:24.667
699765041,"202402",WK2414,RGP-096L-0D,RGP,203680,2024-01-15 14:09:24.667
699758674,"202402",WK2415,RGP-096L-0D,RGP,199424,2024-01-15 14:09:24.667
699780695,"202402",WK2416,RGP-096L-0D,RGP,160056,2024-01-15 14:09:24.667
699758675,"202402",WK2417,RGP-096L-0D,RGP,176928,2024-01-15 14:09:24.667
699758676,"202402",WK2418,RGP-096L-0D,RGP,137560,2024-01-15 14:09:24.667
699761826,"202402",WK2419,RGP-096L-0D,RGP,109440,2024-01-15 14:09:24.667
699761827,"202402",WK2420,RGP-096L-0D,RGP,109440,2024-01-15 14:09:24.667
699768135,"202402",WK2421,RGP-096L-0D,RGP,109440,2024-01-15 14:09:24.667
751037745,"202403",WK2403,RGP-096L-0D,RGP,110025,2024-01-22 14:31:32.673
751050395,"202403",WK2405,RGP-096L-0D,RGP,115512,2024-01-22 14:31:32.673
751053496,"202403",WK2406,RGP-096L-0D,RGP,42449,2024-01-22 14:31:32.673
751044046,"202403",WK2407,RGP-096L-0D,RGP,224543,2024-01-22 14:31:32.673
751037746,"202403",WK2408,RGP-096L-0D,RGP,250040,2024-01-22 14:31:32.673
751040865,"202403",WK2409,RGP-096L-0D,RGP,221920,2024-01-22 14:31:32.673
751056660,"202403",WK2411,RGP-096L-0D,RGP,278160,2024-01-22 14:31:32.673
751044047,"202403",WK2412,RGP-096L-0D,RGP,221920,2024-01-22 14:31:32.673
751034587,"202403",WK2413,RGP-096L-0D,RGP,221920,2024-01-22 14:31:32.673
751040866,"202403",WK2414,RGP-096L-0D,RGP,203680,2024-01-22 14:31:32.673
751034588,"202403",WK2415,RGP-096L-0D,RGP,199424,2024-01-22 14:31:32.673
751040867,"202403",WK2416,RGP-096L-0D,RGP,160056,2024-01-22 14:31:32.673
751056661,"202403",WK2417,RGP-096L-0D,RGP,176928,2024-01-22 14:31:32.673
751053497,"202403",WK2418,RGP-096L-0D,RGP,137560,2024-01-22 14:31:32.673
751040868,"202403",WK2419,RGP-096L-0D,RGP,109440,2024-01-22 14:31:32.673
751056662,"202403",WK2420,RGP-096L-0D,RGP,109440,2024-01-22 14:31:32.673
751037747,"202403",WK2421,RGP-096L-0D,RGP,109440,2024-01-22 14:31:32.673
751037748,"202403",WK2422,RGP-096L-0D,RGP,109440,2024-01-22 14:31:32.673
801757769,"202404",WK2404,RGP-096L-0D,RGP,340000,2024-01-29 13:54:40.184
801751419,"202404",WK2405,RGP-096L-0D,RGP,187000,2024-01-29 13:54:40.184
801754557,"202404",WK2407,RGP-096L-0D,RGP,187000,2024-01-29 13:54:40.184
801751420,"202404",WK2408,RGP-096L-0D,RGP,187000,2024-01-29 13:54:40.184
801751421,"202404",WK2411,RGP-096L-0D,RGP,51070,2024-01-29 13:54:40.184
801738871,"202404",WK2412,RGP-096L-0D,RGP,176928,2024-01-29 13:54:40.184
801757770,"202404",WK2413,RGP-096L-0D,RGP,221920,2024-01-29 13:54:40.184
801754558,"202404",WK2414,RGP-096L-0D,RGP,203680,2024-01-29 13:54:40.184
801760966,"202404",WK2415,RGP-096L-0D,RGP,199424,2024-01-29 13:54:40.184
801760967,"202404",WK2416,RGP-096L-0D,RGP,63840,2024-01-29 13:54:40.184
801757771,"202404",WK2417,RGP-096L-0D,RGP,148808,2024-01-29 13:54:40.184
801754559,"202404",WK2418,RGP-096L-0D,RGP,154432,2024-01-29 13:54:40.184
801754560,"202404",WK2419,RGP-096L-0D,RGP,179740,2024-01-29 13:54:40.184
801745109,"202404",WK2420,RGP-096L-0D,RGP,109440,2024-01-29 13:54:40.184
801745110,"202404",WK2421,RGP-096L-0D,RGP,109440,2024-01-29 13:54:40.184
801738872,"202404",WK2422,RGP-096L-0D,RGP,109440,2024-01-29 13:54:40.184
801754561,"202404",WK2423,RGP-096L-0D,RGP,91200,2024-01-29 13:54:40.184
852265613,"202405",WK2405,RGP-096L-0D,RGP,118000,2024-02-05 10:51:01.632
852265614,"202405",WK2407,RGP-096L-0D,RGP,312000,2024-02-05 10:51:01.632
852259295,"202405",WK2408,RGP-096L-0D,RGP,250000,2024-02-05 10:51:01.632
852265615,"202405",WK2409,RGP-096L-0D,RGP,312000,2024-02-05 10:51:01.632
852265616,"202405",WK2412,RGP-096L-0D,RGP,157381,2024-02-05 10:51:01.632
852275168,"202405",WK2413,RGP-096L-0D,RGP,221920,2024-02-05 10:51:01.632
852259296,"202405",WK2414,RGP-096L-0D,RGP,203680,2024-02-05 10:51:01.632
852265617,"202405",WK2415,RGP-096L-0D,RGP,199424,2024-02-05 10:51:01.632
852265618,"202405",WK2416,RGP-096L-0D,RGP,63840,2024-02-05 10:51:01.632
852262421,"202405",WK2417,RGP-096L-0D,RGP,148808,2024-02-05 10:51:01.632
852272034,"202405",WK2418,RGP-096L-0D,RGP,154432,2024-02-05 10:51:01.632
852281392,"202405",WK2419,RGP-096L-0D,RGP,179740,2024-02-05 10:51:01.632
852262422,"202405",WK2420,RGP-096L-0D,RGP,109440,2024-02-05 10:51:01.632
852272035,"202405",WK2421,RGP-096L-0D,RGP,109440,2024-02-05 10:51:01.632
852268870,"202405",WK2422,RGP-096L-0D,RGP,109440,2024-02-05 10:51:01.632
852265619,"202405",WK2423,RGP-096L-0D,RGP,91200,2024-02-05 10:51:01.632
852259297,"202405",WK2424,RGP-096L-0D,RGP,314638,2024-02-05 10:51:01.632
901896702,"202406",WK2407,RGP-096L-0D,RGP,312000,2024-02-12 11:23:46.028
901880861,"202406",WK2408,RGP-096L-0D,RGP,250213,2024-02-12 11:23:46.028
901884083,"202406",WK2409,RGP-096L-0D,RGP,155787,2024-02-12 11:23:46.028
901896703,"202406",WK2411,RGP-096L-0D,RGP,136453,2024-02-12 11:23:46.028
901890371,"202406",WK2412,RGP-096L-0D,RGP,176928,2024-02-12 11:23:46.028
901903004,"202406",WK2413,RGP-096L-0D,RGP,221920,2024-02-12 11:23:46.028
901893527,"202406",WK2414,RGP-096L-0D,RGP,203680,2024-02-12 11:23:46.028
901903005,"202406",WK2415,RGP-096L-0D,RGP,199424,2024-02-12 11:23:46.028
901887160,"202406",WK2416,RGP-096L-0D,RGP,63840,2024-02-12 11:23:46.028
901903006,"202406",WK2417,RGP-096L-0D,RGP,148808,2024-02-12 11:23:46.028
901903007,"202406",WK2418,RGP-096L-0D,RGP,154432,2024-02-12 11:23:46.028
901896704,"202406",WK2419,RGP-096L-0D,RGP,179740,2024-02-12 11:23:46.028
901880862,"202406",WK2420,RGP-096L-0D,RGP,109440,2024-02-12 11:23:46.028
901887161,"202406",WK2421,RGP-096L-0D,RGP,109440,2024-02-12 11:23:46.028
901893528,"202406",WK2422,RGP-096L-0D,RGP,109440,2024-02-12 11:23:46.028
901890372,"202406",WK2423,RGP-096L-0D,RGP,91200,2024-02-12 11:23:46.028
999294237,"202407",WK2407,RGP-096L-0D,RGP,312000,2024-02-19 11:21:25.234
999313011,"202407",WK2408,RGP-096L-0D,RGP,250213,2024-02-19 11:21:25.234
999300446,"202407",WK2409,RGP-096L-0D,RGP,155787,2024-02-19 11:21:25.234
999294238,"202407",WK2411,RGP-096L-0D,RGP,136453,2024-02-19 11:21:25.234
999316071,"202407",WK2412,RGP-096L-0D,RGP,176928,2024-02-19 11:21:25.234
999303582,"202407",WK2413,RGP-096L-0D,RGP,221920,2024-02-19 11:21:25.234
999294239,"202407",WK2414,RGP-096L-0D,RGP,203680,2024-02-19 11:21:25.234
999294240,"202407",WK2415,RGP-096L-0D,RGP,199424,2024-02-19 11:21:25.234
999300447,"202407",WK2416,RGP-096L-0D,RGP,63840,2024-02-19 11:21:25.234
999294241,"202407",WK2417,RGP-096L-0D,RGP,148808,2024-02-19 11:21:25.234
999303583,"202407",WK2418,RGP-096L-0D,RGP,154432,2024-02-19 11:21:25.234
999309904,"202407",WK2419,RGP-096L-0D,RGP,179740,2024-02-19 11:21:25.234
999306730,"202407",WK2420,RGP-096L-0D,RGP,109440,2024-02-19 11:21:25.234
999313012,"202407",WK2421,RGP-096L-0D,RGP,109440,2024-02-19 11:21:25.234
999306731,"202407",WK2422,RGP-096L-0D,RGP,109440,2024-02-19 11:21:25.234
999297297,"202407",WK2423,RGP-096L-0D,RGP,91200,2024-02-19 11:21:25.234
1048542560,"202408",WK2408,RGP-096L-0D,RGP,562213,2024-02-26 12:20:53.751
1048542561,"202408",WK2409,RGP-096L-0D,RGP,155787,2024-02-26 12:20:53.751
1048554643,"202408",WK2411,RGP-096L-0D,RGP,136453,2024-02-26 12:20:53.751
1048542562,"202408",WK2412,RGP-096L-0D,RGP,176928,2024-02-26 12:20:53.751
1048548491,"202408",WK2413,RGP-096L-0D,RGP,221920,2024-02-26 12:20:53.751
1048533351,"202408",WK2414,RGP-096L-0D,RGP,203680,2024-02-26 12:20:53.751
